id_game,id_board,game_time_control_initial,game_time_control_increment,game_ELO_self,game_ELO_opponent,board_fen,board_full_moves,board_white_to_move,board_clock_self,board_clock_opponent,board_clock_used,board_check,board_can_kingside_castle,board_can_queenside_castle,board_number_of_legal_moves,board_attacked_pieces,board_attacking_pieces,board_undefended_pieces,board_material,prev_move_is_capture,prev_move_clock_used,prev_move_threat_on_undefended_piece,move_uci,move_piece,move_dx,move_dy,move_is_capture,move_is_threatened,move_is_defended,move_stockfish_eval,move_played,stockfish_material_total_midgame,stockfish_material_total_endgame,stockfish_imbalance_total_midgame,stockfish_imbalance_total_endgame,stockfish_pawns_total_midgame,stockfish_pawns_total_endgame,stockfish_knights_white_midgame,stockfish_knights_white_endgame,stockfish_knights_black_midgame,stockfish_knights_black_endgame,stockfish_knights_total_midgame,stockfish_knights_total_endgame,stockfish_bishop_white_midgame,stockfish_bishop_white_endgame,stockfish_bishop_black_midgame,stockfish_bishop_black_endgame,stockfish_bishop_total_midgame,stockfish_bishop_total_endgame,stockfish_rooks_white_midgame,stockfish_rooks_white_endgame,stockfish_rooks_black_midgame,stockfish_rooks_black_endgame,stockfish_rooks_total_midgame,stockfish_rooks_total_endgame,stockfish_queens_white_midgame,stockfish_queens_white_endgame,stockfish_queens_black_midgame,stockfish_queens_black_endgame,stockfish_queens_total_midgame,stockfish_queens_total_endgame,stockfish_mobility_white_midgame,stockfish_mobility_white_endgame,stockfish_mobility_black_midgame,stockfish_mobility_black_endgame,stockfish_mobility_total_midgame,stockfish_mobility_total_endgame,stockfish_king_safety_white_midgame,stockfish_king_safety_white_endgame,stockfish_king_safety_black_midgame,stockfish_king_safety_black_endgame,stockfish_king_safety_total_midgame,stockfish_king_safety_total_endgame,stockfish_threats_white_midgame,stockfish_threats_white_endgame,stockfish_threats_black_midgame,stockfish_threats_black_endgame,stockfish_threats_total_midgame,stockfish_threats_total_endgame,stockfish_passed_pawns_white_midgame,stockfish_passed_pawns_white_endgame,stockfish_passed_pawns_black_midgame,stockfish_passed_pawns_black_endgame,stockfish_passed_pawns_total_midgame,stockfish_passed_pawns_total_endgame,stockfish_space_white_midgame,stockfish_space_white_endgame,stockfish_space_black_midgame,stockfish_space_black_endgame,stockfish_space_total_midgame,stockfish_space_total_endgame,stockfish_total_total_midgame,stockfish_total_total_endgame
0,1,180,0,1907,2186,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,False,180,180,0,False,True,True,20,0,0,2,0.0009227777796358971,False,0,False,c7c6,p,0,-1,False,False,True,-65,False,0.13,-0.0,0.0,0.0,-0.02,-0.01,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.76,-0.87,0.57,0.66,0.97,-0.06,0.88,-0.06,0.08,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.23,0.0,0.99,0.71
0,1,180,0,1907,2186,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,False,180,180,0,False,True,True,20,0,0,2,0.0009227777796358971,False,0,False,b7b6,p,0,-1,False,False,True,-118,False,0.13,-0.0,0.0,0.0,-0.02,-0.01,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.76,-0.87,0.57,0.66,0.97,-0.06,0.88,-0.06,0.08,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.23,0.0,0.99,0.71
0,1,180,0,1907,2186,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,False,180,180,0,False,True,True,20,0,0,2,0.0009227777796358971,False,0,False,a7a6,p,0,-1,False,False,True,-94,False,0.13,-0.0,0.0,0.0,-0.02,-0.01,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.76,-0.87,0.57,0.66,0.97,-0.06,0.88,-0.06,0.08,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.23,0.0,0.99,0.71
0,1,180,0,1907,2186,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,False,180,180,0,False,True,True,20,0,0,2,0.0009227777796358971,False,0,False,h7h5,p,0,-2,False,False,True,-79,False,0.13,-0.0,0.0,0.0,-0.02,-0.01,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.76,-0.87,0.57,0.66,0.97,-0.06,0.88,-0.06,0.08,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.23,0.0,0.99,0.71
0,1,180,0,1907,2186,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,False,180,180,0,False,True,True,20,0,0,2,0.0009227777796358971,False,0,False,g7g5,p,0,-2,False,False,True,-129,False,0.13,-0.0,0.0,0.0,-0.02,-0.01,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.76,-0.87,0.57,0.66,0.97,-0.06,0.88,-0.06,0.08,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.23,0.0,0.99,0.71
0,1,180,0,1907,2186,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,False,180,180,0,False,True,True,20,0,0,2,0.0009227777796358971,False,0,False,f7f5,p,0,-2,False,False,True,-112,False,0.13,-0.0,0.0,0.0,-0.02,-0.01,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.76,-0.87,0.57,0.66,0.97,-0.06,0.88,-0.06,0.08,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.23,0.0,0.99,0.71
0,1,180,0,1907,2186,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,False,180,180,0,False,True,True,20,0,0,2,0.0009227777796358971,False,0,False,e7e5,p,0,-2,False,False,True,-54,True,0.13,-0.0,0.0,0.0,-0.02,-0.01,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.76,-0.87,0.57,0.66,0.97,-0.06,0.88,-0.06,0.08,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.23,0.0,0.99,0.71
0,1,180,0,1907,2186,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,False,180,180,0,False,True,True,20,0,0,2,0.0009227777796358971,False,0,False,d7d5,p,0,-2,False,False,True,-54,False,0.13,-0.0,0.0,0.0,-0.02,-0.01,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.76,-0.87,0.57,0.66,0.97,-0.06,0.88,-0.06,0.08,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.23,0.0,0.99,0.71
0,1,180,0,1907,2186,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,False,180,180,0,False,True,True,20,0,0,2,0.0009227777796358971,False,0,False,c7c5,p,0,-2,False,False,True,-49,False,0.13,-0.0,0.0,0.0,-0.02,-0.01,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.76,-0.87,0.57,0.66,0.97,-0.06,0.88,-0.06,0.08,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.23,0.0,0.99,0.71
0,1,180,0,1907,2186,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,False,180,180,0,False,True,True,20,0,0,2,0.0009227777796358971,False,0,False,b7b5,p,0,-2,False,False,True,-152,False,0.13,-0.0,0.0,0.0,-0.02,-0.01,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.76,-0.87,0.57,0.66,0.97,-0.06,0.88,-0.06,0.08,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.23,0.0,0.99,0.71
0,1,180,0,1907,2186,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,False,180,180,0,False,True,True,20,0,0,2,0.0009227777796358971,False,0,False,a7a5,p,0,-2,False,False,True,-112,False,0.13,-0.0,0.0,0.0,-0.02,-0.01,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.76,-0.87,0.57,0.66,0.97,-0.06,0.88,-0.06,0.08,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.23,0.0,0.99,0.71
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,g1h3,N,1,2,False,False,True,-107,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,g1f3,N,-1,2,False,False,True,40,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,g1e2,N,-2,1,False,False,True,-52,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,f1a6,B,-5,5,False,False,True,-348,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,f1b5,B,-4,4,False,False,True,-53,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,f1c4,B,-3,3,False,False,True,23,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,f1d3,B,-2,2,False,False,True,-31,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,f1e2,B,-1,1,False,False,True,-28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,e1e2,K,0,1,False,False,True,-209,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,d1h5,Q,4,4,False,False,True,-100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,d1g4,Q,3,3,False,False,True,-100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,d1f3,Q,2,2,False,False,True,-80,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,d1e2,Q,1,1,False,False,True,-9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,b1c3,N,1,2,False,False,True,25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,b1a3,N,-1,2,False,False,True,-100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,h2h3,P,0,1,False,False,True,-41,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,g2g3,P,0,1,False,False,True,-68,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,f2f3,P,0,1,False,False,True,-61,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,d2d3,P,0,1,False,False,True,24,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,c2c3,P,0,1,False,False,True,-39,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
0,2,180,0,2186,1907,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,True,180,180,2,False,True,True,29,0,0,3,0.0013160017597271256,False,0,False,b2b3,P,0,1,False,False,True,-49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,-0.13,-0.39,-0.13,-0.39,0.0,0.0,-0.28,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.21,-0.19,-0.21,0.0,0.0,0.88,-0.06,0.88,-0.06,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0
